132,3397,2403,0,7200,66
133,1464,4,0,7200,85
134,995,1245,0,7200,90
135,2214,2821,0,7200,83
136,339,163,0,7200,77
137,3469,1620,0,7200,60
138,2707,3203,0,7200,92
139,2266,559,0,7200,73
140,2545,3516,0,7200,82
141,2673,717,0,7200,94
142,2414,758,0,7200,85
143,960,3308,0,7200,100
144,3141,3408,0,7200,85
145,1215,2868,0,7200,98
146,3082,3589,0,7200,61
147,720,2468,0,7200,80
148,3098,1742,0,7200,90
149,3587,608,0,7200,83
150,2230,1846,0,7200,69
151,81,3542,0,7200,72
152,422,1122,0,7200,76
153,3392,815,0,7200,72
154,2618,2828,0,7200,64
155,1082,2225,0,7200,82
156,2352,1749,0,7200,92
157,1916,2685,0,7200,69
158,12,786,0,7200,69
159,985,127,0,7200,64
160,1544,1374,0,7200,69
161,3202,2468,0,7200,83
162,995,3175,0,7200,68
163,199,2564,0,7200,98
164,106,3105,0,7200,81
165,2701,739,0,7200,94
166,1702,659,0,7200,97
167,1437,1431,0,7200,82
168,2660,2733,0,7200,94
169,2104,2005,0,7200,87
170,2951,1543,0,7200,66
171,2774,2142,0,7200,66
172,1506,1856,0,7200,96
173,2206,607,0,7200,72
174,980,1631,0,7200,92
175,1046,1299,0,7200,60
176,3090,1286,0,7200,71
177,965,1755,0,7200,73
178,1766,2589,0,7200,71
179,1323,2111,0,7200,90
180,3303,447,0,7200,63
181,200,453,0,7200,85
182,320,412,0,7200,82
183,858,1696,0,7200,97
184,2923,2810,0,7200,89
185,1350,2222,0,7200,69
186,1631,1723,0,7200,95
187,1942,2835,0,7200,99
188,1674,899,0,7200,70
189,1472,3578,0,7200,93
190,2363,1557,0,7200,67
191,3308,517,0,7200,78
192,3371,445,0,7200,96
193,2563,617,0,7200,65
194,2484,2426,0,7200,94
195,2543,3104,0,7200,62
196,1483,1326,0,7200,85
197,1824,947,0,7200,83
198,695,1361,0,7200,66
199,2127,3327,0,7200,83
200,1281,2441,0,7200,99
201,372,2830,0,7200,98
202,2621,729,0,7200,96
203,245,3201,0,7200,81
204,1016,934,0,7200,88
205,280,1288,0,7200,97
206,3096,3487,0,7200,69
207,491,3415,0,7200,71
208,1432,559,0,7200,68
209,3458,2733,0,7200,62
210,2851,555,0,7200,98
211,1564,704,0,7200,65
212,325,2274,0,7200,60
213,2469,2324,0,7200,90
214,2949,3453,0,7200,92
215,2735,2371,0,7200,72
216,676,262,0,7200,93
217,2826,772,0,7200,65
218,1763,1330,0,7200,71
219,2148,2698,0,7200,90
220,2111,2124,0,7200,87
221,2592,1496,0,7200,81
222,2654,821,0,7200,87
223,1202,2383,0,7200,70
224,3488,108,0,7200,94
225,2987,3145,0,7200,78
226,2887,2287,0,7200,80
227,924,1213,0,7200,63
228,3115,2183,0,7200,99
229,2061,1470,0,7200,97
230,2861,1429,0,7200,61
231,788,1000,0,7200,63
232,2975,2752,0,7200,67
233,813,3252,0,7200,76
234,200,1492,0,7200,82
235,3450,835,0,7200,79
236,2045,2814,0,7200,89
237,1244,877,0,7200,89
238,3568,2397,0,7200,69
239,1082,2064,0,7200,93
240,1009,309,0,7200,96
241,3509,356,0,7200,62
242,3499,2256,0,7200,93
243,1073,1136,0,7200,72
244,1072,3442,0,7200,82
245,521,3508,0,7200,88
246,3245,1981,0,7200,74
247,1397,1113,0,7200,93
248,516,2515,0,7200,91
249,226,2516,0,7200,64
250,571,1100,0,7200,91
251,531,885,0,7200,92
252,637,978,0,7200,69
253,953,2861,0,7200,94
254,1063,2590,0,7200,74
255,2726,3580,0,7200,84
256,2504,1116,0,7200,83
257,1767,298,0,7200,73
258,2197,1503,0,7200,99
259,3299,2924,0,7200,68
260,3548,1005,0,7200,83
261,2334,1828,0,7200,87
262,2274,2664,0,7200,97
263,21,1215,0,7200,78
264,2344,2125,0,7200,92
265,3239,3217,0,7200,92
266,1714,871,0,7200,88
267,1745,2465,0,7200,88
268,1725,3195,0,7200,66
269,3208,438,0,7200,62
270,3304,2153,0,7200,81
271,2851,1225,0,7200,75
272,2514,456,0,7200,80
273,1157,199,0,7200,86
274,2153,1348,0,7200,71
275,3353,1442,0,7200,88
276,2546,1701,0,7200,66
277,2517,3318,0,7200,79
278,572,1321,0,7200,76
279,1030,1952,0,7200,65
280,1323,710,0,7200,68
281,113,40,0,7200,93
282,2371,2756,0,7200,91
283,1287,381,0,7200,62
284,380,454,0,7200,76
285,26,1246,0,7200,65
286,1713,2389,0,7200,74
287,1312,1483,0,7200,71
288,2077,2997,0,7200,72
289,193,1887,0,7200,61
290,2184,978,0,7200,73
291,179,2185,0,7200,87
292,98,779,0,7200,80
293,1746,1568,0,7200,70
294,866,3587,0,7200,82
295,2379,1756,0,7200,66
296,3290,995,0,7200,76
297,202,551,0,7200,100
298,3393,3059,0,7200,73
299,1820,2343,0,7200,71
300,326,1258,0,7200,69
301,2816,1672,0,7200,83
302,1040,2379,0,7200,67
303,74,2204,0,7200,75
304,410,3235,0,7200,88
305,2770,1697,0,7200,76
306,1987,461,0,7200,77
307,234,1230,0,7200,98
308,1303,2757,0,7200,70
309,572,3418,0,7200,72
310,508,210,0,7200,93
311,592,234,0,7200,68
312,1296,2664,0,7200,62
313,2636,1397,0,7200,75
314,2273,288,0,7200,99
315,206,1693,0,7200,76
316,399,431,0,7200,72
317,3334,3419,0,7200,72
318,2075,492,0,7200,95
319,2484,2866,0,7200,95
320,3173,671,0,7200,79
321,2776,775,0,7200,97
322,123,1352,0,7200,69
323,2274,2679,0,7200,75
324,1698,2601,0,7200,62
325,1585,3515,0,7200,85
326,2528,1615,0,7200,81
327,602,3431,0,7200,96
328,2210,2236,0,7200,80
329,3125,101,0,7200,85
330,1598,680,0,7200,66
331,790,3540,0,7200,78
332,2348,1581,0,7200,77
333,312,1592,0,7200,94
334,1240,3490,0,7200,84
335,3351,3392,0,7200,73
336,568,954,0,7200,68
337,3008,3057,0,7200,87
338,3046,2600,0,7200,75
339,1062,977,0,7200,97
340,2285,1113,0,7200,95
341,3481,3174,0,7200,98
342,2113,2692,0,7200,63
343,2057,1849,0,7200,76
344,3483,1062,0,7200,78
345,1920,2721,0,7200,64
346,141,2966,0,7200,60
347,2726,3486,0,7200,78
348,2475,2649,0,7200,91
349,1089,1695,0,7200,67
350,284,122,0,7200,67
351,3310,2878,0,7200,73
352,326,221,0,7200,80
353,1830,1438,0,7200,86
354,210,2027,0,7200,100
355,6,2664,0,7200,63
356,3266,2050,0,7200,89
357,2831,1707,0,7200,69
358,2555,2702,0,7200,79
359,1018,3195,0,7200,95
360,2482,2287,0,7200,95
361,3177,3061,0,7200,72
362,1567,636,0,7200,81
363,624,3415,0,7200,88
364,1721,1120,0,7200,75
365,1565,1832,0,7200,84
366,1107,769,0,7200,65
367,1231,33,0,7200,88
368,1433,2479,0,7200,76
369,705,551,0,7200,100
370,1780,2822,0,7200,69
371,2179,2470,0,7200,80
372,2742,157,0,7200,89
373,794,2135,0,7200,79
374,2922,1184,0,7200,97
375,1867,2426,0,7200,74
376,1090,2692,0,7200,80
377,2254,3129,0,7200,73
378,2263,3253,0,7200,65
379,637,1973,0,7200,78
380,1374,3256,0,7200,71
381,3269,765,0,7200,92
382,385,529,0,7200,63
383,1904,623,0,7200,95
384,2466,504,0,7200,74
385,1209,957,0,7200,97
386,3208,967,0,7200,60
387,2494,970,0,7200,62
388,2194,2694,0,7200,90
389,1695,1335,0,7200,65
390,2770,2079,0,7200,75
391,980,1120,0,7200,79
392,3241,1188,0,7200,81
393,552,2029,0,7200,82
394,606,2770,0,7200,74
395,2077,740,0,7200,79
396,1397,266,0,7200,73
397,3324,3423,0,7200,98
398,2473,40,0,7200,75
399,1418,862,0,7200,98
400,3088,1362,0,7200,71
401,151,1727,0,7200,88
402,2846,1520,0,7200,65
403,355,2576,0,7200,97
404,2554,2055,0,7200,90
405,82,2226,0,7200,86
406,500,1349,0,7200,82
407,1944,1446,0,7200,74
408,389,1286,0,7200,69
409,2155,2321,0,7200,71
410,2412,3186,0,7200,70
411,59,508,0,7200,80
412,2329,251,0,7200,76
413,2462,405,0,7200,73
414,3433,1470,0,7200,72
415,2089,1213,0,7200,85
416,2322,147,0,7200,62
417,1028,786,0,7200,74
418,3255,1388,0,7200,94
419,2172,116,0,7200,91
420,1905,3045,0,7200,67
421,2555,1566,0,7200,87
422,3261,3434,0,7200,70
423,2365,1928,0,7200,63
424,1247,3095,0,7200,93
425,3024,553,0,7200,99
426,2834,2458,0,7200,68
427,1335,2237,0,7200,64
428,747,3301,0,7200,80
429,3434,1472,0,7200,94
430,1363,497,0,7200,97
431,708,1503,0,7200,90
432,2508,1169,0,7200,95
433,1610,1588,0,7200,75
434,2736,3401,0,7200,68
435,2649,42,0,7200,60
436,3079,1461,0,7200,68
437,1718,2250,0,7200,97
438,603,943,0,7200,70
439,2916,2242,0,7200,87
440,1732,1497,0,7200,63
441,2388,3142,0,7200,67
442,680,2997,0,7200,66
443,2003,3585,0,7200,80
444,3525,1840,0,7200,87
445,2964,3441,0,7200,66
446,1701,1089,0,7200,72
447,415,166,0,7200,97
448,783,1411,0,7200,94
449,2740,1077,0,7200,60
450,751,2484,0,7200,90
451,732,2383,0,7200,82
452,485,1398,0,7200,60
453,1152,112,0,7200,67
454,2891,398,0,7200,75
455,554,1189,0,7200,64
456,2100,638,0,7200,98
457,1352,1328,0,7200,100
458,1773,2783,0,7200,69
459,2228,2869,0,7200,83
460,3163,541,0,7200,79
461,3436,917,0,7200,61
462,1145,2919,0,7200,71
463,2007,2488,0,7200,60
464,3068,3417,0,7200,63
465,1933,2617,0,7200,95
466,1954,1605,0,7200,92
467,3484,907,0,7200,78
468,656,281,0,7200,83
469,2904,2048,0,7200,63
470,1883,3150,0,7200,64
471,1572,1797,0,7200,94
472,3299,2244,0,7200,71
473,3567,2949,0,7200,87
474,247,1208,0,7200,94
475,2278,547,0,7200,69
476,2214,1185,0,7200,95
477,1486,3357,0,7200,61
478,1549,178,0,7200,72
479,2132,2442,0,7200,62
480,2732,2322,0,7200,86
481,1339,3557,0,7200,66
482,3183,555,0,7200,77
483,1154,3105,0,7200,93
484,2131,3046,0,7200,69
485,410,1802,0,7200,82
486,1911,3560,0,7200,61
487,1651,2815,0,7200,97
488,57,2471,0,7200,71
489,1039,3422,0,7200,96
490,2652,802,0,7200,67
491,3224,2090,0,7200,89
492,1299,3417,0,7200,81
493,93,3592,0,7200,67
494,2567,542,0,7200,63
495,3423,2995,0,7200,79
496,504,3058,0,7200,88
497,1939,3145,0,7200,100
498,2848,2816,0,7200,88
499,469,2515,0,7200,89
500,684,2616,0,7200,92
501,3384,1840,0,7200,88
502,1867,457,0,7200,63
503,2894,1851,0,7200,71
504,2617,2420,0,7200,75
505,1057,2488,0,7200,98
506,1688,3511,0,7200,88
507,968,69,0,7200,64
508,674,1610,0,7200,95
509,340,120,0,7200,67
510,1897,1770,0,7200,65
511,889,1440,0,7200,62
512,2783,2401,0,7200,91
513,1721,701,0,7200,73
514,2161,2003,0,7200,73
515,1296,384,0,7200,61
516,1087,2260,0,7200,84
517,3062,882,0,7200,94
518,456,1280,0,7200,60
519,1985,1031,0,7200,68
520,738,736,0,7200,80
521,1875,1123,0,7200,89
522,3380,2174,0,7200,79
523,1933,3176,0,7200,100
524,74,3524,0,7200,91
525,2473,3425,0,7200,77
526,3412,1760,0,7200,100
527,111,2881,0,7200,72
528,1148,1722,0,7200,81
529,428,2119,0,7200,65
530,88,1742,0,7200,71
531,1791,2254,0,7200,78
532,2897,2957,0,7200,87
533,78,1802,0,7200,79
534,1328,2828,0,7200,64
535,1588,3058,0,7200,83
536,2032,2634,0,7200,100
537,433,1105,0,7200,78
538,699,1442,0,7200,88
539,1880,68,0,7200,67
540,3096,2873,0,7200,80
541,1105,2252,0,7200,76
542,39,3559,0,7200,89
543,1250,1051,0,7200,69
544,3255,280,0,7200,97
545,1416,1355,0,7200,72
546,2013,3229,0,7200,68
547,2966,2137,0,7200,95
548,23,1477,0,7200,63
549,473,1188,0,7200,72
550,2054,1743,0,7200,92
551,2692,1463,0,7200,95
552,3551,789,0,7200,90
553,2479,2261,0,7200,77
554,785,1228,0,7200,61
555,969,1803,0,7200,82
556,3193,2555,0,7200,66
557,489,712,0,7200,87
558,173,1595,0,7200,90
559,1575,3481,0,7200,97
560,3576,1214,0,7200,93
561,2133,3527,0,7200,91
562,3529,188,0,7200,95
563,221,1509,0,7200,98
564,2247,2183,0,7200,87
565,206,2903,0,7200,89
566,2117,1862,0,7200,60
567,164,66,0,7200,98
568,1425,2151,0,7200,81
569,3533,398,0,7200,64
570,3203,699,0,7200,72
571,2443,30,0,7200,88
572,381,2072,0,7200,80
573,2796,3368,0,7200,82
574,3069,590,0,7200,88
575,1189,2810,0,7200,63
576,297,1555,0,7200,61
577,142,1041,0,7200,65
578,681,1551,0,7200,71
579,2763,1245,0,7200,92
580,2298,1199,0,7200,93
581,3581,264,0,7200,97
582,3049,738,0,7200,81
583,2886,1070,0,7200,84
584,3024,1639,0,7200,87
585,681,1776,0,7200,84
586,3225,3348,0,7200,67
587,2226,242,0,7200,65
588,3541,1233,0,7200,95
589,1753,2601,0,7200,78
590,428,430,0,7200,77
591,657,2033,0,7200,80
592,381,2962,0,7200,62
593,121,810,0,7200,98
594,644,2017,0,7200,69
595,618,3259,0,7200,97
596,1440,3270,0,7200,74
597,765,2399,0,7200,69
598,2395,2080,0,7200,77
599,1318,2030,0,7200,65
600,2873,2377,0,7200,92
601,1344,170,0,7200,72
602,2477,377,0,7200,64
603,3083,306,0,7200,93
604,3000,1995,0,7200,89
605,2432,1898,0,7200,74
606,2842,689,0,7200,61
607,156,1920,0,7200,68
608,3529,3054,0,7200,67
609,707,3194,0,7200,89
610,2710,37,0,7200,94
611,2929,2775,0,7200,62
612,1680,1257,0,7200,65
613,34,1740,0,7200,71
614,2850,3512,0,7200,80
615,2120,850,0,7200,98
616,1884,3082,0,7200,89
617,3085,1898,0,7200,67
618,3569,3297,0,7200,69
619,1315,617,0,7200,81
620,2335,2333,0,7200,80
621,455,1161,0,7200,62
622,1859,2423,0,7200,96
623,3414,3260,0,7200,99
624,2587,3587,0,7200,63
625,2717,2341,0,7200,86
626,802,2256,0,7200,86
627,1387,909,0,7200,80
628,201,764,0,7200,79
629,3555,543,0,7200,92
630,1161,1670,0,7200,90
631,3440,649,0,7200,92
632,2269,3099,0,7200,69
633,1157,1793,0,7200,97
634,648,2084,0,7200,90
635,444,2002,0,7200,60
636,2399,2887,0,7200,74
637,1887,3386,0,7200,83
638,2861,3388,0,7200,83
639,1804,2696,0,7200,93
640,112,1678,0,7200,74
641,1929,2587,0,7200,98
642,2729,2285,0,7200,71
643,3065,3541,0,7200,71
644,3336,1499,0,7200,69
645,1997,2624,0,7200,72
646,2657,2931,0,7200,68
647,3087,1803,0,7200,69
648,2765,371,0,7200,67
649,2467,2437,0,7200,82
650,2506,1398,0,7200,99
651,3084,3352,0,7200,73
652,698,1304,0,7200,60
653,454,3322,0,7200,89
654,2683,2513,0,7200,87
655,2337,215,0,7200,66
656,2723,1155,0,7200,84
657,979,492,0,7200,83
658,2319,2785,0,7200,83
659,1020,2509,0,7200,83
660,1428,1055,0,7200,70
661,1633,2401,0,7200,62
662,3375,435,0,7200,68
663,1623,3520,0,7200,76
664,3196,1962,0,7200,73
665,1189,2927,0,7200,84
666,250,2512,0,7200,80
667,1587,716,0,7200,97
668,1864,3284,0,7200,90
669,3491,1181,0,7200,91
670,36,2904,0,7200,89
671,679,2314,0,7200,74
672,3307,500,0,7200,92
673,1967,1476,0,7200,76
674,341,901,0,7200,87
675,2715,613,0,7200,75
676,489,2409,0,7200,73
677,2563,2857,0,7200,93
678,862,1885,0,7200,76
679,1674,1414,0,7200,70
680,817,735,0,7200,76
681,1225,2998,0,7200,100
682,1021,1826,0,7200,89
683,1840,1015,0,7200,66
684,1377,3232,0,7200,71
685,2266,756,0,7200,85
686,163,3106,0,7200,88
687,3130,18,0,7200,90
688,1401,3252,0,7200,82
689,3469,3170,0,7200,94
690,3127,3274,0,7200,66
691,50,743,0,7200,85
692,76,983,0,7200,79
693,3439,2948,0,7200,89
694,2051,609,0,7200,68
695,3003,1262,0,7200,90
696,2999,52,0,7200,61
697,3299,1938,0,7200,67
698,2332,1202,0,7200,76
699,3357,2087,0,7200,82
700,1214,2656,0,7200,69
701,1828,1772,0,7200,96
702,902,1616,0,7200,78
703,400,477,0,7200,69
704,1410,3182,0,7200,78
705,1244,3535,0,7200,97
706,596,2232,0,7200,71
707,785,1231,0,7200,97
708,2507,238,0,7200,67
709,430,3231,0,7200,81
710,1774,1798,0,7200,100
711,1764,2739,0,7200,76
712,2743,511,0,7200,80
713,1191,1956,0,7200,77
714,3196,253,0,7200,92
715,266,118,0,7200,75
716,349,1350,0,7200,68
717,3029,1727,0,7200,63
718,747,1421,0,7200,61
719,1141,3457,0,7200,96
720,439,1994,0,7200,79
721,1742,1873,0,7200,90
722,2470,2265,0,7200,70
723,481,831,0,7200,60
724,318,3159,0,7200,100
725,2720,1130,0,7200,60
726,2147,3336,0,7200,68
727,996,2751,0,7200,87
728,331,3250,0,7200,61
729,3207,1624,0,7200,94
730,3309,1734,0,7200,76
731,367,2669,0,7200,70
732,260,1375,0,7200,80
733,2786,1236,0,7200,63
734,985,1776,0,7200,96
735,3214,1810,0,7200,97
736,462,2830,0,7200,62
737,349,141,0,7200,83
738,1945,710,0,7200,66
739,2239,2880,0,7200,66
740,1102,2750,0,7200,96
741,3356,635,0,7200,93
742,1799,466,0,7200,61
743,1348,744,0,7200,78
744,2310,2003,0,7200,80
745,530,3547,0,7200,87
746,446,1603,0,7200,81
747,1114,3151,0,7200,96
748,282,1095,0,7200,69
749,2468,780,0,7200,98
750,1983,321,0,7200,87
751,1988,2209,0,7200,78
752,3008,2288,0,7200,100
753,3010,1964,0,7200,79
754,2794,2284,0,7200,91
755,3291,133,0,7200,86
756,1958,3577,0,7200,100
757,1581,1043,0,7200,94
758,1410,1278,0,7200,86
759,1674,1341,0,7200,88
760,2102,739,0,7200,88
761,1002,1446,0,7200,81
762,1702,862,0,7200,81
763,3228,2043,0,7200,86
764,1147,1822,0,7200,95
765,370,2528,0,7200,62
766,1686,2918,0,7200,84
767,641,317,0,7200,89
768,285,2860,0,7200,82
769,3352,1824,0,7200,87
770,3318,609,0,7200,94
771,3038,2364,0,7200,95
772,901,2240,0,7200,96
773,103,116,0,7200,88
774,3280,477,0,7200,78
775,488,278,0,7200,73
776,3370,1177,0,7200,65
777,445,1677,0,7200,80
778,2640,1201,0,7200,86
779,1990,632,0,7200,87
780,361,760,0,7200,91
781,1454,1217,0,7200,83
782,1509,524,0,7200,100
783,729,3599,0,7200,95
784,2360,1448,0,7200,91
785,638,2428,0,7200,92
786,3247,1095,0,7200,92
787,2655,1468,0,7200,97
788,2642,1611,0,7200,89
789,286,1538,0,7200,97
790,867,2927,0,7200,73
791,3535,3514,0,7200,97
792,2006,165,0,7200,87
793,1368,2998,0,7200,81
794,2566,1726,0,7200,64
795,2292,198,0,7200,93
796,2070,3110,0,7200,77
797,3019,877,0,7200,92
798,1255,1237,0,7200,83
799,3354,1455,0,7200,98
800,1278,3059,0,7200,91
801,2182,1735,0,7200,76
802,174,1253,0,7200,87
803,1681,1790,0,7200,100
804,556,894,0,7200,83
805,2899,3236,0,7200,75
806,3047,3423,0,7200,61
807,49,1374,0,7200,97
808,1993,1810,0,7200,99
809,2161,2099,0,7200,95
810,3090,3260,0,7200,85
811,2936,1691,0,7200,90
812,2147,2540,0,7200,62
813,3329,1993,0,7200,94
814,2251,3429,0,7200,63
815,3327,1171,0,7200,94
816,3409,2797,0,7200,74
817,927,2630,0,7200,69
818,1327,2564,0,7200,66
819,112,1758,0,7200,81
820,1175,2136,0,7200,63
821,3400,560,0,7200,69
822,2280,2785,0,7200,85
823,155,727,0,7200,72
824,1074,1801,0,7200,86
825,3162,3108,0,7200,99
826,2544,2345,0,7200,98
827,565,1906,0,7200,73
828,2180,325,0,7200,78
829,684,2422,0,7200,72
830,3219,1874,0,7200,89
831,3096,3011,0,7200,81
832,1908,2567,0,7200,86
833,575,962,0,7200,89
834,682,520,0,7200,88
835,2901,1334,0,7200,93
836,379,1288,0,7200,78
837,3421,1022,0,7200,66
838,2451,2910,0,7200,100
839,1017,2327,0,7200,86
840,770,1105,0,7200,99
841,462,2308,0,7200,87
842,3190,3136,0,7200,70
843,2885,1821,0,7200,94
844,1971,1476,0,7200,75
845,506,189,0,7200,63
846,3543,3149,0,7200,89
847,1112,2399,0,7200,70
848,1926,1417,0,7200,66
849,1813,1808,0,7200,65
850,1733,2987,0,7200,68
851,448,1223,0,7200,88
852,915,3361,0,7200,84
853,697,882,0,7200,71
854,2133,331,0,7200,90
855,423,3191,0,7200,93
856,814,1699,0,7200,89
857,534,2699,0,7200,73
858,1546,1192,0,7200,95
859,1226,2246,0,7200,89
860,1578,2231,0,7200,83
861,3480,1933,0,7200,90
862,627,35,0,7200,77
863,625,2904,0,7200,85
864,482,2735,0,7200,78
865,3264,3571,0,7200,100
866,2426,1249,0,7200,94
867,198,35,0,7200,100
868,48,2891,0,7200,68
869,3432,1063,0,7200,77
870,2951,3043,0,7200,97
871,761,1074,0,7200,98
872,2073,290,0,7200,68
873,1278,2650,0,7200,77
874,2744,621,0,7200,87
875,2298,2141,0,7200,87
876,1476,1316,0,7200,87
877,983,2663,0,7200,100
878,1367,1019,0,7200,92
879,3191,1433,0,7200,67
880,2743,244,0,7200,78
881,1767,1871,0,7200,65
882,3229,1416,0,7200,78
883,164,2435,0,7200,74
884,2070,910,0,7200,91
885,3279,2932,0,7200,72
886,64,3382,0,7200,70
887,1453,1385,0,7200,89
888,55,3402,0,7200,90
889,2563,3044,0,7200,62
890,2271,883,0,7200,82
891,2204,1432,0,7200,79
892,2754,792,0,7200,62
893,1817,725,0,7200,62
894,3567,3034,0,7200,94
895,1530,767,0,7200,72
896,1413,2892,0,7200,98
897,3433,1110,0,7200,90
898,310,3138,0,7200,91
899,1969,465,0,7200,97
900,1077,1358,0,7200,76
901,1373,2677,0,7200,61
902,858,639,0,7200,81
903,2043,546,0,7200,100
904,508,432,0,7200,77
905,2507,679,0,7200,71
906,427,3421,0,7200,60
907,2046,10,0,7200,80
908,2417,565,0,7200,80
909,2503,2204,0,7200,84
910,3225,2641,0,7200,65
911,3514,2254,0,7200,97
912,1225,2611,0,7200,73
913,1186,2834,0,7200,92
914,2707,3063,0,7200,91
915,1331,2377,0,7200,61
916,3270,1131,0,7200,63
917,2598,2470,0,7200,97
918,2276,3291,0,7200,74
919,1498,787,0,7200,62
920,3500,211,0,7200,62
921,3306,1323,0,7200,67
922,9,3480,0,7200,66
923,1197,1256,0,7200,86
924,1448,1576,0,7200,84
925,1575,3521,0,7200,91
926,1656,2486,0,7200,92
927,572,482,0,7200,61
928,3418,1245,0,7200,64
929,3504,2956,0,7200,90
930,840,3329,0,7200,91
931,3424,1018,0,7200,61
932,117,1237,0,7200,70
933,3191,1495,0,7200,80
934,3220,3463,0,7200,79
935,277,1108,0,7200,80
936,58,2431,0,7200,86
937,94,2146,0,7200,82
938,195,1665,0,7200,88
939,2860,1616,0,7200,88
940,2859,1832,0,7200,82
941,769,544,0,7200,98
942,255,3130,0,7200,97
943,141,2108,0,7200,92
944,63,1946,0,7200,100
945,2070,3225,0,7200,92
946,2743,716,0,7200,79
947,1385,109,0,7200,99
948,2355,1845,0,7200,96
949,338,1095,0,7200,88
950,3420,929,0,7200,88
951,3272,1155,0,7200,82
952,746,248,0,7200,99
953,1028,2761,0,7200,94
954,2533,2304,0,7200,98
955,603,1156,0,7200,71
956,1001,2790,0,7200,76
957,989,2466,0,7200,91
958,900,1492,0,7200,79
959,962,1318,0,7200,87
960,2206,159,0,7200,79
961,2906,1171,0,7200,68
962,1207,171,0,7200,84
963,2291,1445,0,7200,66
964,601,35,0,7200,89
965,2901,1787,0,7200,79
966,2489,2901,0,7200,73
967,1495,956,0,7200,96
968,1006,1451,0,7200,99
969,846,3424,0,7200,80
970,160,3037,0,7200,96
971,873,620,0,7200,80
972,2737,1842,0,7200,90
973,2247,732,0,7200,69
974,3343,1593,0,7200,96
975,1396,1025,0,7200,61
976,1385,907,0,7200,64
977,2847,3321,0,7200,81
